state,city,address,postal_code,phone_number,latitude,longitude
Texas,Burleson,12621 South Fwy,76028,(682) 235-1088,32.576174,-97.31853079999999
Texas,Burleson,828 SW Wilshire Blvd.,76028,(682) 235-1134,32.5313253,-97.3383378
Texas,Carrollton,1016 E Hebron Pkwy,75010,(972) 394-6135,33.020376363661896,-96.91372275305844
Texas,Cedar Hill,398 E FM 1382,75104,(469) 454-3008,32.59237574017432,-96.93786072023772
Texas,Cedar Park,909 E Whitestone Blvd,78613,(512) 690-2563,30.524908308222976,-97.81967993878891
Texas,Cibolo,872 Cibolo Valley Dr,78108,(726) 900-5377,29.5717495,-98.23806169999999
Texas,College Station,1437 Wellborn Road,77840,(979) 307-5083,30.5905912,-96.3306102
Texas,College Station,1505 University Dr E,77840,(979) 260-4824,30.639326849384823,-96.31749008297261
Texas,College Station,815 University Dr,77840,(979) 260-2282,30.622352430522085,-96.34132144171622
Texas,Colleyville,4609 Colleyville Blvd,76034,(817) 656-4095,32.87811968780002,-97.15823281440893
Texas,Conroe,1301 W Davis St,77304,(936) 756-8555,30.315250580273876,-95.47347412919379
Texas,Conroe,3085 College Park Dr,77384,(936) 271-2088,30.206299583819565,-95.46357811391391
Texas,Coppell,104 S Denton Tap Rd,75019,(972) 393-2156,32.969023650345356,-96.99328056898179
Texas,Copperas Cove,3018 E Business 190,76522,(254) 518-1365,31.120283728792476,-97.86153828362973
Texas,Corinth,8201 S Interstate 35 E,76210,(940) 497-0377,33.130502329003626,-97.03892486932888
Texas,Corpus Christi,4938 S Staples St,78411,(361) 985-0398,27.709253,-97.36811
Texas,Cypress,17400 Spring Cypress Rd,77429,(832) 497-4051,29.972796631525803,-95.69147356378278
Texas,Cypress,28920 Highway 290,77433,(281) 758-4828,29.993208417481572,-95.75139280579982
Texas,Cypress,9202 Barker Cypress Rd,77433,(281) 463-4987,29.911691608983062,-95.68546899994502
Texas,Dallas,11613 N Central Expy,75243,(214) 890-0903,32.90796925345059,-96.77063553926945
Texas,Dallas,11930 Preston Rd,75230,(972) 789-1900,32.91141546745944,-96.80302352362804
Texas,Dallas,12747 Midway Rd,75244,(972) 247-2837,32.92135201493165,-96.83873005092619
Texas,Dallas,14715 Coit Road,75254,(972) 349-8147,32.94971005009115,-96.7694870613596
Texas,Dallas,18152 Preston Rd,75252,(972) 596-3724,32.99912051097389,-96.79672475128814
Texas,Dallas,2201 Abrams Rd,75214,(214) 377-3348,32.81639867465875,-96.75316056941733
Texas,Dallas,2242 Fort Worth Ave,75211,(214) 453-8289,32.7606609,-96.8590141
Texas,Dallas,2401 Victory Park Ln,75219,(214) 453-8267,32.78782155748015,-96.80990037053489
Texas,Dallas,2427 W Mockingbird Ln,75235,(214) 366-0102,32.82719266942815,-96.84593672147845
Texas,Dallas,2705 McKinney Ave,75204,(214) 871-3100,32.79815887964381,-96.801636222801
Texas,Dallas,3701 W Northwest Hwy,75220,(214) 350-0160,32.8611292637474,-96.85722227698363
Texas,Dallas,39779 Lyndon B Johnson Fwy,75237,(972) 780-5247,32.65037453251277,-96.86557890929112
Texas,Dallas,4330 Lemmon Ave,75219,(214) 520-7650,32.81777982328553,-96.81203523007679
Texas,Dallas,4502 McKinney Ave,75205,(214) 302-2500,32.8210299595842,-96.78812207853889
Texas,Dallas,5290 Belt Line Rd,75254,(972) 934-8580,32.95365354893855,-96.81785665678063
Texas,Dallas,6471 E Northwest Hwy,75231,(214) 890-9740,32.857369753269765,-96.74963615088528
Texas,Dallas,7700 N Central Expy,75206,(469) 232-0963,32.85747964872176,-96.76962788009601
Texas,Dallas,8018 Park Ln,75231,(214) 453-8266,32.8705513,-96.769036
Texas,Dallas,8687 N Central Expy,75225,(214) 615-3887,32.868515411724374,-96.77347709691914
Texas,Dallas,9291 Garland Rd,75218,(214) 453-8268,32.8313482203883,-96.70607440921
Texas,Deer Park,8035 Spencer Hwy,77536,(281) 479-3658,29.664326179962217,-95.1155312533811
Texas,Denton,1224 W Hickory St,76201,(940) 808-1073,33.214834756000165,-97.1462038984788
Texas,Denton,1800 S Loop 288,76205,(940) 565-0990,33.19178013778966,-97.10028990995329
Texas,Denton,2735 W University Dr,76201,(940) 243-0762,33.22937520536596,-97.1686388800768
Texas,Desoto,1001 North Interstate 35E Service Rd,75115,(214) 453-8284,32.607396,-96.825176
Texas,Duncanville,300 S Clark Rd,75116,(214) 453-8254,32.64917841627055,-96.94233529080319
Texas,El Paso,10771 Gateway South Boulevard,79934,(915) 822-2968,31.924679201421224,-106.4390276896865
Texas,El Paso,12101 Eastlake Blvd,79928,(915) 234-1007,31.687398388196982,-106.26625559680252
Texas,El Paso,1355 George Dieter Dr,79936,(915) 245-3425,31.72901513784342,-106.30409300859833
Texas,El Paso,1875 N Zaragoza Rd,79936,(915) 455-2304,31.75872958121952,-106.2719365296445
Texas,El Paso,2900 N Mesa St,79902,(915) 351-9361,31.778901397239974,-106.50403437500631
Texas,El Paso,3540 N Zaragoza Rd,79938,(915) 232-9600,31.7945551,-106.2327809
Texas,El Paso,6450 N Desert Blvd,79912,(915) 875-8271,31.885933344503865,-106.58057623802871
Texas,El Paso,6801 N Mesa St,79912,(915) 842-8588,31.834340484283178,-106.54604851537897
Texas,El Paso,8889 Gateway Blvd W,79925,(915) 317-5818,31.77095547091679,-106.37467546767328
Texas,Euless,3010 State Highway 121,76039,(817) 786-2134,32.88010335198053,-97.09811057323935
Texas,Farmers Branch,2427 Valley View Ln,75234,(214) 453-8281,32.9235948004017,-96.89879027052608
Texas,Flower Mound,1900 Long Prairie Rd,75022,(469) 293-9542,33.010914662341186,-97.07008449386413
Texas,Flower Mound,6100 Long Prairie Rd,75028,(469) 528-6100,33.069564850254636,-97.08189163016883
Texas,Forney,825 E US Highway 80,75126,(972) 357-9002,32.74140742398373,-96.44781970408258
Texas,Fort Bliss,1617 Pleasonton Road,79906,(915) 566-0774,31.817055,-106.42756
Texas,Fort Hood,Fort Hood Shopping Center,76544,(254) 305-8166,31.1308526,-97.7981556
Texas,Fort Worth,13040 Saginaw Blvd,76179,(682) 267-9128,32.9660102,-97.41996999999999
Texas,Fort Worth,1519 W Rosedale St,76104,(817) 885-7465,32.732792680944435,-97.34312148834323
Texas,Fort Worth,2901 Heritage Trace Pkwy,76177,(817) 741-6480,32.91513637046171,-97.31380646595596
Texas,Fort Worth,3050 S Hulen St,76109,(817) 735-8355,32.706379819325015,-97.38893187951123
Texas,Fort Worth,3460 Highway 114,76177,(682) 514-0006,33.02571065475162,-97.28474165704972
Texas,Fort Worth,4200 Highway 360,76155,(817) 803-7061,32.8240426,-97.0602447
Texas,Fort Worth,4484 Bryant Irvin Rd,76132,(817) 735-4506,32.6847621,-97.41457915305841
Texas,Fort Worth,5252 Golden Triangle Blvd,76244,(817) 380-3181,32.9318434121065,-97.27003308004282
Texas,Fort Worth,5745 S Hulen St,76132,(682) 235-1131,32.664711835453936,-97.4013286655671
Texas,Fort Worth,6301 N Beach St,76137,(682) 354-9754,32.859006090108686,-97.29047870735235
Texas,Fort Worth,6370 Camp Bowie Blvd,76116,(817) 840-3904,32.72654837118204,-97.42188401339693
Texas,Fort Worth,6706 Westworth Blvd,76114,(817) 763-8123,32.75514510641753,-97.42941963926944
Texas,Fort Worth,7100 Blue Mound Rd,76131,(682) 235-1083,32.8699575,-97.3420637
Texas,Friendswood,1705 S Friendswood Dr,77546,(832) 569-6001,29.50845232440885,-95.18708346802568
Texas,Frisco,1525 US Highway 380,75033,(972) 347-4938,33.218191805418954,-96.87670248637555
Texas,Frisco,3401 Preston Rd,75034,(972) 668-1540,33.10745854038339,-96.8062154938658
Texas,Frisco,4770 Eldorado Pkwy,75033,(469) 287-9052,33.17585137201801,-96.84539186502973
Texas,Frisco,6111 Custer Rd,75035,(469) 854-6471,33.12776146981556,-96.73395279447743
Texas,Frisco,6851 Warren Pkwy,75034,(469) 362-8077,33.106239630673784,-96.82465950368749
Texas,Frisco,8847 Coit Rd,75035,(469) 956-5244,33.15070325158445,-96.76837781615015
Texas,Ft Worth,5425 McPherson Blvd,76123,(682) 235-1130,32.6059596,-97.4080654
Texas,Garland,4170 Lavon Dr,75040,(972) 530-5811,32.955504216041945,-96.61689300567166
Texas,Georgetown,900 N Austin Ave,78626,(512) 868-0941,30.64922453877544,-97.67753665794314
Texas,Granbury,321 E US Highway 377,76048,(817) 579-9246,32.433637723731344,-97.78478845824333
Texas,Grand Prairie,1220 Arkansas Ln,75052,(972) 522-7658,32.706107,-97.023461
Texas,Grand Prairie,4095 S Carrier Pkwy,75052,(972) 400-4243,32.673794386655544,-97.0061871619539
Texas,Grapevine,2225 E Grapevine Mills Cir,76051,(469) 444-6318,32.96171247273346,-97.04183442036464
Texas,Greenville,3118 Interstate Highway 30,75402,(430) 242-7855,33.09599986858919,-96.11259469194039
Texas,Harker Heights,201 E Central Texas Expy,76548,(254) 690-1676,31.071939548854363,-97.66668655774677
Texas,Harlingen,410 Dixieland Rd,78552,(956) 412-0809,26.186546641026098,-97.72133967972752
Texas,Houston,10701 North Fwy,77037,(281) 820-8976,29.919970435550074,-95.41359305617722
Texas,Houston,10905 Louetta Rd,77070,(281) 826-5005,29.99637339724258,-95.57682462822436
Texas,Houston,11150 Northwest Fwy,77092,(713) 680-9539,29.818959430860108,-95.46689206895587
Texas,Houston,1120 Eldridge Pkwy,77077,(281) 617-3232,29.768375472138295,-95.62411770080138
Texas,Houston,11805 Westheimer Rd,77077,(281) 759-4290,29.736036021471985,-95.58611052441677
Texas,Houston,12210 FM 1960 Rd W,77065,(832) 688-7002,29.923994496952954,-95.60136354354037
Texas,Houston,1249 North Loop W,77008,(281) 605-2227,29.81201583543358,-95.42221542813525
Texas,Houston,1260 Fry Rd,77084,(281) 646-8588,29.787664891055833,-95.71834045276125
Texas,Houston,12625 State Highway 249,77086,(346) 642-4853,29.911632336287436,-95.48176102770924
Texas,Houston,12888 Queensbury Ln,77024,(713) 343-0521,29.77928897838685,-95.56197111115948
Texas,Houston,13630 East Fwy,77015,(713) 453-0004,29.769732086066256,-95.18189099785042
Texas,Houston,13768 Northwest Fwy,77040,(713) 996-9047,29.854006683004286,-95.51295789254442
Texas,Houston,14309 E Sam Houston Pkwy N,77044,(281) 459-3631,29.92843571703452,-95.20377695034927
Texas,Houston,15710 N Fwy,77090,(281) 982-8010,29.9950199,-95.4239349
Texas,Houston,2027 S Shepherd Dr,77019,(713) 529-4950,29.747076764379297,-95.41027795337294
Texas,Houston,207 Heights Blvd,77007,(713) 904-2213,29.77467296890716,-95.39791268067108
Texas,Houston,2522 Eldridge Parkway,77082,(346) 614-4105,29.73536336,-95.62392249
Texas,Houston,2625 Lousiana St,77006,(713) 231-1353,29.74631540995962,-95.37628624342074
Texas,Houston,303 Memorial City,77024,(281) 605-1083,29.781231506881298,-95.53815818159732
Texas,Houston,3819 Richmond Ave,77027,(713) 439-1188,29.732255303620068,-95.4390570160025
Texas,Houston,3943 Little York Rd,77093,(281) 912-6076,29.870411997641988,-95.32747327497589
Texas,Houston,4561 FM 1960 Rd W,77069-4601,(346) 586-6693,29.986216640277505,-95.50026406112985
Texas,Houston,5015 Westheimer Rd,77056,(713) 396-7261,29.7390096,-95.4625181
Texas,Houston,5176 Richmond Ave,77056,(832) 675-0086,29.732010929108483,-95.46632791932888
Texas,Houston,5600 Kirby Dr,77005,(713) 666-9769,29.721896775927558,-95.4189828183791
Texas,Houston,5706 San Felipe St,77057,(713) 496-1103,29.750653248186843,-95.4773072245369
Texas,Houston,5866 E Sam Houston Pkwy N,77049,(281) 661-4759,29.809999984774027,-95.16251515855743
Texas,Houston,6600 Fannin St,77030,(713) 792-9390,29.70976298340492,-95.40112300305844
Texas,Houston,6887 Hwy 6 N,77084,(281) 861-3074,29.8770303,-95.645839
Texas,Houston,7457 Southwest Fwy,77074,(713) 774-0524,29.6984393601729,-95.51829240530594
Texas,Houston,7600 Cypress Creek Pkwy,77070,(832) 237-2449,29.964277587541257,-95.54351830775269
Texas,Houston,8401 Westheimer Rd,77063,(713) 784-4246,29.736511145816372,-95.51441324860595
Texas,Houston,8505 Main St,77025,(713) 630-8100,29.690926969548617,-95.41590986674855
Texas,Houston,909 Texas St,77002,(713) 225-6633,29.76056069972303,-95.36278911786536
Texas,Houston,9102 W Sam Houston Pkwy N,77064,(281) 720-0245,29.903817925109188,-95.55149931717926
Texas,Houston,9319 Highway 6 S,77083,(281) 912-6132,29.677582367116358,-95.64274540430053
Texas,Hudson Oaks,2791 Fort Worth Hwy,76087,(682) 332-4058,32.757404366966966,-97.71383742027815
Texas,Humble,10035 FM 1960 Bypass Rd W,77338,(281) 446-1077,30.005855130622237,-95.26930923754679
Texas,Humble,7418 FM 1960 Rd E,77346,(281) 812-0451,29.997412779125252,-95.16401613435858
Texas,Huntsville,213 Interstate 45 S,77340,(936) 435-1861,30.710830814108466,-95.56625450929755
Texas,Hurst,1312 W Pipeline Rd,76053,(817) 595-3875,32.82420770194293,-97.19987249171618
Texas,Hutto,326 Ed Schmidt Blvd,78634,(737) 259-2011,30.54456828022364,-97.56087975012427
Texas,Irving,118 E John Carpenter Fwy,75062,(972) 957-3100,32.86575260830199,-96.94360213130017
Texas,Irving,2800 N Belt Line Rd,75062,(972) 870-0915,32.84434954140385,-96.99201492700098
Texas,Irving,7717 N Macarthur Blvd,75063,(972) 501-9925,32.912332401722345,-96.95943050491087
Texas,Irving,8445 N Belt Line Rd,75063,(972) 915-6918,32.92209956246857,-96.99437746686476
Texas,Katy,1427 S Mason Rd,77450,(281) 578-2264,29.76147219589731,-95.75115943130015
Texas,Katy,23660 Westheimer Pkwy,77494,(346) 527-0254,29.7343425,-95.7769547
Texas,Katy,24600 Katy Fwy,77494,(281) 347-3307,29.78736833,-95.79278617
Texas,Katy,2812 W Grand Parkway N,77449,(281) 769-5691,29.814868894464354,-95.77125556516148
Texas,Kingwood,4554 Kingwood Dr,77345,(281) 973-4076,30.050006505061152,-95.18311796982051
Texas,Kyle,5180 S FM 1626,78640,(737) 312-4986,30.0140121,-97.8631329
Texas,Lake Worth,6547 Lake Worth Blvd,76135,(817) 237-2468,32.81027795685641,-97.43238790674593
Texas,Laredo,1211 Del Mar Blvd.,78041,(956) 723-4905,27.573211988479823,-99.47384388341504
Texas,League City,2555 E League City Pkwy,77573,(281) 549-5104,29.50319545947999,-95.04297688217137
Texas,League City,2760 Gulf Fwy S,77573,(832) 769-0026,29.470165774629475,-95.0930490783624
Texas,Leander,821 N US 183,78641,(512) 690-7006,30.64188321,-97.87054862
Texas,Lewisville,2605 S Stemmons Fwy,75067,(972) 315-3694,33.000506762173316,-96.96263327263182
Texas,Lewisville,5040 State Highway 121,75056,(972) 370-0005,33.06905993944726,-96.87929592586352
Texas,Lewisville,722 W Main St,75067,(469) 549-4964,33.046062442729756,-97.01036565459634
Texas,Longview,415 E Loop 281,75605,(903) 663-7664,32.54216713054544,-94.73354164723872
Texas,Lubbock,11909 Quaker Ave,79424,(806) 758-4086,33.485459,-101.904269
Texas,Lubbock,2411 Glenna Goodacre Blvd,79401,(806) 744-4503,33.58806110178705,-101.86945481372567
Texas,Lubbock,2912 W Loop 289,79407,(806) 784-0083,33.5674303,-101.9448363
Texas,Lubbock,7715 Milwaukee Ave,79424,(806) 853-6508,33.523489296778756,-101.95651064554659
Texas,Lubbock,8201 Quaker Ave,79424,(806) 783-0211,33.518337487317915,-101.90323280183507
Texas,Lucas,2650 W Lucas Rd,75002,(469) 342-4003,33.08608874780917,-96.61790467155903
Texas,Magnolia,6538 FM 1488,77354,(936) 647-2787,30.2215178,-95.5664402
Texas,Mansfield,1971 Highway 287 N,76063,(682) 518-9936,32.595479689621165,-97.14808758130016
Texas,Mansfield,3040 E Broad St,76063,(682) 222-9004,32.5726262712223,-97.08898463552698
Texas,McAllen,3400 W Expressway 83,78501,(956) 631-2662,26.196055304241376,-98.26066409300279
Texas,McAllen,7300 N 10th St,78504,(956) 618-9851,26.268511142803426,-98.21823643871524
Texas,McKinney,2014 W University Dr,75071,(972) 548-1542,33.21805073973246,-96.63831677664555
Texas,McKinney,2811 Craig Dr,75072,(972) 542-7337,33.172880931900956,-96.64155760825211
Texas,McKinney,5151 W University Dr,75071,(469) 247-0016,33.21774444236216,-96.68120131507271
Texas,Mesquite,125 US-80 E,75150,(214) 453-8260,32.79150449967073,-96.59707412450723
Texas,Mesquite,1715 N Town East Blvd,75150,(972) 686-9078,32.81120818583242,-96.62445162331352
Texas,Midland,2820 West Loop 250 North,79705,(432) 699-0173,32.03630303209974,-102.12335287415658
Texas,Missouri City,6245 Highway 6,77459,(281) 261-6305,29.564574015638367,-95.56266587907771
Texas,Montgomery,20165 Eva St,77356,(936) 521-1199,30.387093151031944,-95.67935846684742
Texas,Murphy,121 E FM 544,75094,(972) 881-5275,33.00966809564976,-96.61351407961803
Texas,Nacogdoches,2111 North St,75965,(936) 559-5393,31.62312659243257,-94.65268197375983
Texas,New Braunfels,156 State Highway 46 S,78130,(830) 629-9300,29.70102997288708,-98.09565250062906
Texas,New Caney,21360 US Highway 59,77357,(281) 747-5477,30.13714795274505,-95.22749006712789
Texas,North Richland Hills,5100 Rufe Snow Dr,76180,(817) 581-3778,32.84105522442013,-97.2380210685006
Texas,North Richland Hills,9127 Grapevine Hwy,76180,(817) 428-9770,32.853435253660344,-97.19022933470222
Texas,Odessa,3810 E 42nd St,79762,(432) 366-0693,31.88944921718083,-102.35028254293957
Texas,Pasadena,3635 Spencer Hwy,77504,(713) 910-0928,29.66570771126684,-95.18771544684184
Texas,Pasadena,5759 Fairmont Pkwy,77505,(281) 991-1600,29.650488,-95.152645
Texas,Pearland,10645 Broadway St,77584,(281) 810-4103,29.55646862599789,-95.38645022622433
Texas,Pearland,2680 Pearland Pkwy,77581,(281) 485-5458,29.558162313704297,-95.26174591777362
Texas,Pflugerville,2424 FM 685,78660,(512) 989-5717,30.46267628419758,-97.59858974895587
Texas,Pharr,500 N Jackson Rd,78577,(956) 702-5196,26.20055286223893,-98.20330830961737
Texas,Plano,1009 N Central Expy,75075,(972) 423-5115,33.015728764482816,-96.70928159427835
Texas,Plano,3391 Renner Rd,75074,(945) 800-9651,32.99755786295048,-96.66872805214959
Texas,Plano,340 Coit Rd,75075,(972) 312-9048,33.00220425258227,-96.7671159926424
Texas,Plano,4901 W Park Blvd,75093,(469) 467-9900,33.027518628031146,-96.79243630213222
Texas,Plano,500 E Spring Creek Pkwy,75074,(972) 379-3353,33.056632415094946,-96.69338614293957
Texas,Plano,5717 Legacy Dr,75024,(972) 398-8800,33.078462553788945,-96.82029510459466
Texas,Plano,6202 W Park Blvd,75093,(214) 302-2339,33.02704160337276,-96.83295899467657
Texas,Plano,6917 Independence Pkwy,75023,(972) 805-4609,33.0709999,-96.7506929
Texas,Port Arthur,2780 Highway 365,77640,(409) 722-9489,29.944452636428245,-93.99503633418789
Texas,Princeton,800 W Princeton Drive,75407,(469) 936-1580,33.176556,-96.514764
Texas,Red Oak,100 Sharaf Ave,75154,(972) 576-4978,32.532614,-96.820676
Texas,Richardson,1420 E Belt Line Rd,75081,(214) 453-8249,32.9450568,-96.6993234
Texas,Richardson,283 W Campbell Rd,75080,(972) 907-1712,32.97504255000001,-96.72105988528483
Texas,Richmond,19235 W Bellfort St,77407,(832) 278-4001,29.660333776353713,-95.71354039817061
Texas,Richmond,25226 Farm To Market 1093,77494,(832) 913-5400,29.698183356691345,-95.81449793387867
Texas,Richmond,7111 FM 1464 Rd,77407,(346) 521-3620,29.700606195495812,-95.68722807995529
Texas,Roanoke,1347 N. Hwy 377,76262,(682) 514-0004,33.0179509,-97.2181475
Texas,Rockwall,951 E Interstate 30,75087,(972) 722-0445,32.90270214139954,-96.45458691013295
Texas,Rosenberg,24004 Southwest Fwy,77471,(832) 278-4002,29.546234599091886,-95.75035135276126
Texas,Round Rock,150 Sundance Pkwy,78681,(512) 828-0788,30.48325672047101,-97.6818482718545
Texas,Round Rock,17100 N Rm 620 Rd,78681,(512) 582-1239,30.497482,-97.657471
Texas,Round Rock,201 University Oaks Blvd,78665,(512) 590-8970,30.5563973712386,-97.68795111869535
Texas,Rowlett,3109 Lakeview Pkwy,75088,(214) 607-4742,32.9080577,-96.5722756
Texas,Royse City,460 Interstate 30,75189,(469) 707-8914,32.96591620607541,-96.33948344373812
Texas,Saginaw,1424 Old Decatur Rd,76179,(682) 235-1132,32.88218551595966,-97.39087761284543
Texas,San Angelo,3515 S Jackson St,76904,(325) 276-4698,31.431527674893918,-100.45662546779313
Texas,San Angelo,5590 Sherwood Way,76904,(325) 610-6052,31.428631019573423,-100.51248708220902
Texas,San Antonio,11411 Bandera Rd,78250,(210) 520-2027,29.548638340410395,-98.66490609456966
Texas,San Antonio,11745 W Interstate 10,78230,(210) 699-4392,29.54918001887703,-98.58353364859026
