state,city,address,zip_code,name,phone,latitude,longitude,url,country
Texas,Arlington,5001 S Cooper St,76017,Chipotle Arlington South,(817) 522-0012,32.6646603713919,-97.13353902665392,https://locations.chipotle.com/../tx/arlington/5001-s-cooper-st,USA
Texas,Austin,10515 N Mopac Expy,78759,Chipotle Arboretum,(512) 340-0090,30.389870212109194,-97.73331838615559,https://locations.chipotle.com/../tx/austin/10515-n-mopac-expy,USA
Texas,Austin,1109 E 5th St,78702,Chipotle Plaza Saltillo,(512) 582-1444,30.263775241621744,-97.73218184831518,https://locations.chipotle.com/../tx/austin/1109-e-5th-st,USA
Texas,Austin,11301 Lakeline Blvd,78717,Chipotle Lakeline Mall,(512) 331-8700,30.478278295341266,-97.80054318117658,https://locations.chipotle.com/../tx/austin/11301-lakeline-blvd,USA
Texas,Austin,1201 Barbara Jordan Blvd,78723,Chipotle Mueller,(512) 495-9083,30.304765900000014,-97.71010255276127,https://locations.chipotle.com/../tx/austin/1201-barbara-jordan-blvd,USA
Texas,Austin,12400 W US Highway 290,78737,Chipotle Belterra,(512) 631-9136,30.2080809,-97.97863609999999,https://locations.chipotle.com/../tx/austin/12400-w-us-highway-290,USA
Texas,Austin,1616 E Oltorf St,78741,Chipotle Oltorf,(512) 582-1243,30.2337943270719,-97.73941062392522,https://locations.chipotle.com/../tx/austin/1616-e-oltorf-st,USA
Texas,Austin,1700 W Parmer Ln,78727,Chipotle Scofield Farms,(512) 837-0114,30.413091780700732,-97.68768976861061,https://locations.chipotle.com/../tx/austin/1700-w-parmer-ln,USA
Texas,Austin,1920 E Riverside Dr,78741,Chipotle South Shore,(512) 326-1975,30.243266889691053,-97.72812088110004,https://locations.chipotle.com/../tx/austin/1920-e-riverside-dr,USA
Texas,Austin,2230 Guadalupe St,78705,Chipotle U of Texas,(512) 320-0238,30.285652501561877,-97.74203879584996,https://locations.chipotle.com/../tx/austin/2230-guadalupe-st,USA
Texas,Austin,2320 S Lamar Blvd,78704,Chipotle South Lamar,(512) 582-9578,30.247625825192163,-97.77547723670978,https://locations.chipotle.com/../tx/austin/2320-s-lamar-blvd,USA
Texas,Austin,2700 W Anderson Ln,78757,Chipotle Anderson Lane,(512) 687-0014,30.358604082456843,-97.73472524263705,https://locations.chipotle.com/../tx/austin/2700-w-anderson-ln,USA
Texas,Austin,4400 N Lamar Blvd,78756,Chipotle 45th & Lamar,(512) 419-9898,30.31258234041304,-97.73861281575586,https://locations.chipotle.com/../tx/austin/4400-n-lamar-blvd,USA
Texas,Austin,5000 W Slaughter Ln,78749,Chipotle South Austin,(512) 582-1445,30.200536858640184,-97.86399181056514,https://locations.chipotle.com/../tx/austin/5000-w-slaughter-ln,USA
Texas,Austin,610 E Stassney Ln,78745,Chipotle Stassney,(512) 707-0969,30.201279,-97.768482,https://locations.chipotle.com/../tx/austin/610-e-stassney-ln,USA
Texas,Austin,6301 W Parmer Ln,78729,Chipotle Millwood,(512) 996-9538,30.445695668751405,-97.74414628874985,https://locations.chipotle.com/../tx/austin/6301-w-parmer-ln,USA
Texas,Austin,7710 N FM 620 Rd,78726,Chipotle Four Points,(512) 690-7004,30.411292201902054,-97.85095810854625,https://locations.chipotle.com/../tx/austin/7710-n-fm-620-rd,USA
Texas,Austin,801 Congress Ave.,78701,Chipotle Congress,(512) 391-1668,30.269935955415495,-97.74166665290772,https://locations.chipotle.com/../tx/austin/801-congress-ave,USA
Texas,Austin,9600 S Interstate 35,78748,Chipotle Southpark Meadows,(512) 291-1057,30.160624810523018,-97.79146050202571,https://locations.chipotle.com/../tx/austin/9600-s-interstate-35,USA
Texas,Baytown,10404 Interstate 10 E,77523,Chipotle Mont Belvieu,(281) 573-0367,29.820348754326613,-94.89851133804608,https://locations.chipotle.com/../tx/baytown/10404-interstate-10-e,USA
Texas,Baytown,4996 Garth Rd,77521,Chipotle Baytown TX,(281) 421-4071,29.779714675711965,-94.97723263903993,https://locations.chipotle.com/../tx/baytown/4996-garth-rd,USA
Texas,Beaumont,3905 Dowlen Rd,77706,Chipotle Beaumont,(409) 924-0016,30.11537630968842,-94.16928453559933,https://locations.chipotle.com/../tx/beaumont/3905-dowlen-rd,USA
Texas,Bedford,2100 Airport Fwy,76022,Chipotle Bedford TX,(817) 684-8370,32.836175762119204,-97.13290805277859,https://locations.chipotle.com/../tx/bedford/2100-airport-fwy,USA
Texas,Benbrook,8522 Highway 377 S,76126,Chipotle Benbrook TX,(682) 235-1133,32.681144492512914,-97.46289983286798,https://locations.chipotle.com/../tx/benbrook/8522-highway-377-s,USA
Texas,Brownsville,2425 Paredes Line Rd,78526,Chipotle 2425 Paredes Line Rd,(956) 594-6474,25.951907717120882,-97.48731247559512,https://locations.chipotle.com/../tx/brownsville/2425-paredes-line-rd,USA
Texas,Burleson,12621 South Fwy,76028,Chipotle Burleson II,(682) 235-1088,32.576174,-97.31853079999999,https://locations.chipotle.com/../tx/burleson/12621-south-fwy,USA
Texas,Burleson,828 SW Wilshire Blvd.,76028,Chipotle Burleson South,(682) 235-1134,32.5313253,-97.3383378,https://locations.chipotle.com/../tx/burleson/828-sw-wilshire-blvd,USA
Texas,Carrollton,1016 E Hebron Pkwy,75010,Chipotle Carrollton TX,(972) 394-6135,33.020376363661896,-96.91372275305844,https://locations.chipotle.com/../tx/carrollton/1016-e-hebron-pkwy,USA
Texas,Cedar Hill,398 E FM 1382,75104,Chipotle Cedar Hill,(469) 454-3008,32.59237574017432,-96.93786072023772,https://locations.chipotle.com/../tx/cedar-hill/398-e-fm-1382,USA
Texas,Cedar Park,909 E Whitestone Blvd,78613,Chipotle Cedar Park,(512) 690-2563,30.524908308222976,-97.81967993878891,https://locations.chipotle.com/../tx/cedar-park/909-e-whitestone-blvd,USA
Texas,Cibolo,872 Cibolo Valley Dr,78108,Chipotle Cibolo,(726) 900-5377,29.5717495,-98.23806169999999,https://locations.chipotle.com/../tx/cibolo/872-cibolo-valley-dr,USA
Texas,College Station,1437 Wellborn Road,77840,Chipotle Wellborn,(979) 307-5083,30.5905912,-96.3306102,https://locations.chipotle.com/../tx/college-station/1437-wellborn-road,USA
Texas,College Station,1505 University Dr E,77840,Chipotle College Station 2,(979) 260-4824,30.639326849384823,-96.31749008297261,https://locations.chipotle.com/../tx/college-station/1505-university-dr-e,USA
Texas,College Station,815 University Dr,77840,Chipotle College Station,(979) 260-2282,30.622352430522085,-96.34132144171622,https://locations.chipotle.com/../tx/college-station/815-university-dr,USA
Texas,Colleyville,4609 Colleyville Blvd,76034,Chipotle Colleyville,(817) 656-4095,32.87811968780002,-97.15823281440893,https://locations.chipotle.com/../tx/colleyville/4609-colleyville-blvd,USA
Texas,Conroe,1301 W Davis St,77304,Chipotle Conroe TX,(936) 756-8555,30.315250580273876,-95.47347412919379,https://locations.chipotle.com/../tx/conroe/1301-w-davis-st,USA
Texas,Conroe,3085 College Park Dr,77384,Chipotle Woodlands North,(936) 271-2088,30.206299583819565,-95.46357811391391,https://locations.chipotle.com/../tx/conroe/3085-college-park-dr,USA
Texas,Coppell,104 S Denton Tap Rd,75019,Chipotle Coppell,(972) 393-2156,32.969023650345356,-96.99328056898179,https://locations.chipotle.com/../tx/coppell/104-s-denton-tap-rd,USA
Texas,Copperas Cove,3018 E Business 190,76522,Chipotle Copperas Cove,(254) 518-1365,31.120283728792476,-97.86153828362973,https://locations.chipotle.com/../tx/copperas-cove/3018-e-business-190,USA
Texas,Corinth,8201 S Interstate 35 E,76210,Chipotle Corinth,(940) 497-0377,33.130502329003626,-97.03892486932888,https://locations.chipotle.com/../tx/corinth/8201-s-interstate-35-e,USA
Texas,Corpus Christi,4938 S Staples St,78411,Chipotle Corpus Christi,(361) 985-0398,27.709253,-97.36811,https://locations.chipotle.com/../tx/corpus-christi/4938-s-staples-st,USA
Texas,Cypress,17400 Spring Cypress Rd,77429,Chipotle Spring Cypress,(832) 497-4051,29.972796631525803,-95.69147356378278,https://locations.chipotle.com/../tx/cypress/17400-spring-cypress-rd,USA
Texas,Cypress,28920 Highway 290,77433,Chipotle Fairfield Outlet,(281) 758-4828,29.993208417481572,-95.75139280579982,https://locations.chipotle.com/../tx/cypress/28920-highway-290,USA
Texas,Cypress,9202 Barker Cypress Rd,77433,Chipotle Barker Cypress,(281) 463-4987,29.911691608983062,-95.68546899994502,https://locations.chipotle.com/../tx/cypress/9202-barker-cypress-rd,USA
Texas,Dallas,11613 N Central Expy,75243,Chipotle Central Expressway,(214) 890-0903,32.90796925345059,-96.77063553926945,https://locations.chipotle.com/../tx/dallas/11613-n-central-expy,USA
Texas,Dallas,11930 Preston Rd,75230,Chipotle Preston Forest,(972) 789-1900,32.91141546745944,-96.80302352362804,https://locations.chipotle.com/../tx/dallas/11930-preston-rd,USA
Texas,Dallas,12747 Midway Rd,75244,Chipotle Farmer Branch,(972) 247-2837,32.92135201493165,-96.83873005092619,https://locations.chipotle.com/../tx/dallas/12747-midway-rd,USA
Texas,Dallas,14715 Coit Road,75254,Chipotle Richardson,(972) 349-8147,32.94971005009115,-96.7694870613596,https://locations.chipotle.com/../tx/dallas/14715-coit-road,USA
Texas,Dallas,18152 Preston Rd,75252,Chipotle Preston & Frankford,(972) 596-3724,32.99912051097389,-96.79672475128814,https://locations.chipotle.com/../tx/dallas/18152-preston-rd,USA
Texas,Dallas,2201 Abrams Rd,75214,Chipotle Lakewood TX,(214) 377-3348,32.81639867465875,-96.75316056941733,https://locations.chipotle.com/../tx/dallas/2201-abrams-rd,USA
Texas,Dallas,2242 Fort Worth Ave,75211,Chipotle Kessler Park,(214) 453-8289,32.7606609,-96.8590141,https://locations.chipotle.com/../tx/dallas/2242-fort-worth-ave,USA
Texas,Dallas,2401 Victory Park Ln,75219,Chipotle Victory Park,(214) 453-8267,32.78782155748015,-96.80990037053489,https://locations.chipotle.com/../tx/dallas/2401-victory-park-ln,USA
Texas,Dallas,2427 W Mockingbird Ln,75235,Chipotle West Love,(214) 366-0102,32.82719266942815,-96.84593672147845,https://locations.chipotle.com/../tx/dallas/2427-w-mockingbird-ln,USA
Texas,Dallas,2705 McKinney Ave,75204,Chipotle McKinney,(214) 871-3100,32.79815887964381,-96.801636222801,https://locations.chipotle.com/../tx/dallas/2705-mckinney-ave,USA
Texas,Dallas,3701 W Northwest Hwy,75220,Chipotle Bachman Lake,(214) 350-0160,32.8611292637474,-96.85722227698363,https://locations.chipotle.com/../tx/dallas/3701-w-northwest-hwy,USA
Texas,Dallas,39779 Lyndon B Johnson Fwy,75237,Chipotle Wheatland,(972) 780-5247,32.65037453251277,-96.86557890929112,https://locations.chipotle.com/../tx/dallas/39779-lyndon-b-johnson-fwy,USA
Texas,Dallas,4330 Lemmon Ave,75219,Chipotle Oaklawn,(214) 520-7650,32.81777982328553,-96.81203523007679,https://locations.chipotle.com/../tx/dallas/4330-lemmon-ave,USA
Texas,Dallas,4502 McKinney Ave,75205,Chipotle Knox Street,(214) 302-2500,32.8210299595842,-96.78812207853889,https://locations.chipotle.com/../tx/dallas/4502-mckinney-ave,USA
Texas,Dallas,5290 Belt Line Rd,75254,Chipotle North Dallas,(972) 934-8580,32.95365354893855,-96.81785665678063,https://locations.chipotle.com/../tx/dallas/5290-belt-line-rd,USA
Texas,Dallas,6471 E Northwest Hwy,75231,Chipotle Abrams and NWH,(214) 890-9740,32.857369753269765,-96.74963615088528,https://locations.chipotle.com/../tx/dallas/6471-e-northwest-hwy,USA
Texas,Dallas,7700 N Central Expy,75206,Chipotle Upper Greenville,(469) 232-0963,32.85747964872176,-96.76962788009601,https://locations.chipotle.com/../tx/dallas/7700-n-central-expy,USA
Texas,Dallas,8018 Park Ln,75231,Chipotle Park Lane,(214) 453-8266,32.8705513,-96.769036,https://locations.chipotle.com/../tx/dallas/8018-park-ln,USA
Texas,Dallas,8687 N Central Expy,75225,Chipotle NorthPark Center,(214) 615-3887,32.868515411724374,-96.77347709691914,https://locations.chipotle.com/../tx/dallas/8687-n-central-expy,USA
Texas,Dallas,9291 Garland Rd,75218,Chipotle Casa Linda II,(214) 453-8268,32.8313482203883,-96.70607440921,https://locations.chipotle.com/../tx/dallas/9291-garland-rd,USA
Texas,Deer Park,8035 Spencer Hwy,77536,Chipotle San Jacinto Houston,(281) 479-3658,29.664326179962217,-95.1155312533811,https://locations.chipotle.com/../tx/deer-park/8035-spencer-hwy,USA
Texas,Denton,1224 W Hickory St,76201,Chipotle UNT Fry St.,(940) 808-1073,33.214834756000165,-97.1462038984788,https://locations.chipotle.com/../tx/denton/1224-w-hickory-st,USA
Texas,Denton,1800 S Loop 288,76205,Chipotle Denton,(940) 565-0990,33.19178013778966,-97.10028990995329,https://locations.chipotle.com/../tx/denton/1800-s-loop-288,USA
Texas,Denton,2735 W University Dr,76201,Chipotle Rayzor Ranch,(940) 243-0762,33.22937520536596,-97.1686388800768,https://locations.chipotle.com/../tx/denton/2735-w-university-dr,USA
Texas,Desoto,1001 North Interstate 35E Service Rd,75115,Chipotle Desoto,(214) 453-8284,32.607396,-96.825176,https://locations.chipotle.com/../tx/desoto/1001-north-interstate-35e-service-rd,USA
Texas,Duncanville,300 S Clark Rd,75116,Chipotle Duncanville,(214) 453-8254,32.64917841627055,-96.94233529080319,https://locations.chipotle.com/../tx/duncanville/300-s-clark-rd,USA
Texas,El Paso,10771 Gateway South Boulevard,79934,Chipotle North El Paso,(915) 822-2968,31.924679201421224,-106.4390276896865,https://locations.chipotle.com/../tx/el-paso/10771-gateway-south-boulevard,USA
Texas,El Paso,12101 Eastlake Blvd,79928,Chipotle Eastlake TX,(915) 234-1007,31.687398388196982,-106.26625559680252,https://locations.chipotle.com/../tx/el-paso/12101-eastlake-blvd,USA
Texas,El Paso,1355 George Dieter Dr,79936,Chipotle George Dieter,(915) 245-3425,31.72901513784342,-106.30409300859833,https://locations.chipotle.com/../tx/el-paso/1355-george-dieter-dr,USA
Texas,El Paso,1875 N Zaragoza Rd,79936,Chipotle Joe Battle & Zaragoza,(915) 455-2304,31.75872958121952,-106.2719365296445,https://locations.chipotle.com/../tx/el-paso/1875-n-zaragoza-rd,USA
Texas,El Paso,2900 N Mesa St,79902,Chipotle UTEP,(915) 351-9361,31.778901397239974,-106.50403437500631,https://locations.chipotle.com/../tx/el-paso/2900-n-mesa-st,USA
Texas,El Paso,3540 N Zaragoza Rd,79938,Chipotle Zaragoza & Edgemere,(915) 232-9600,31.7945551,-106.2327809,https://locations.chipotle.com/../tx/el-paso/3540-n-zaragoza-rd,USA
Texas,El Paso,6450 N Desert Blvd,79912,Chipotle West Towne El Paso,(915) 875-8271,31.885933344503865,-106.58057623802871,https://locations.chipotle.com/../tx/el-paso/6450-n-desert-blvd,USA
Texas,El Paso,6801 N Mesa St,79912,Chipotle N Mesa Rd,(915) 842-8588,31.834340484283178,-106.54604851537897,https://locations.chipotle.com/../tx/el-paso/6801-n-mesa-st,USA
Texas,El Paso,8889 Gateway Blvd W,79925,Chipotle The Fountains,(915) 317-5818,31.77095547091679,-106.37467546767328,https://locations.chipotle.com/../tx/el-paso/8889-gateway-blvd-w,USA
Texas,Euless,3010 State Highway 121,76039,Chipotle Euless,(817) 786-2134,32.88010335198053,-97.09811057323935,https://locations.chipotle.com/../tx/euless/3010-state-highway-121,USA
Texas,Farmers Branch,2427 Valley View Ln,75234,Chipotle I-35 & Valley View,(214) 453-8281,32.9235948004017,-96.89879027052608,https://locations.chipotle.com/../tx/farmers-branch/2427-valley-view-ln,USA
Texas,Flower Mound,1900 Long Prairie Rd,75022,Chipotle Flower Mound South TX,(469) 293-9542,33.010914662341186,-97.07008449386413,https://locations.chipotle.com/../tx/flower-mound/1900-long-prairie-rd,USA
Texas,Flower Mound,6100 Long Prairie Rd,75028,Chipotle Flower Mound,(469) 528-6100,33.069564850254636,-97.08189163016883,https://locations.chipotle.com/../tx/flower-mound/6100-long-prairie-rd,USA
Texas,Forney,825 E US Highway 80,75126,Chipotle Forney,(972) 357-9002,32.74140742398373,-96.44781970408258,https://locations.chipotle.com/../tx/forney/825-e-us-highway-80,USA
Texas,Fort Bliss,1617 Pleasonton Road,79906,Chipotle Fort Bliss,(915) 566-0774,31.817055,-106.42756,https://locations.chipotle.com/../tx/fort-bliss/1617-pleasonton-road,USA
Texas,Fort Hood,Fort Hood Shopping Center,76544,Chipotle Fort Hood,(254) 305-8166,31.1308526,-97.7981556,https://locations.chipotle.com/../tx/fort-hood/fort-hood-shopping-center,USA
Texas,Fort Worth,13040 Saginaw Blvd,76179,Chipotle Avondale,(682) 267-9128,32.9660102,-97.41996999999999,https://locations.chipotle.com/../tx/fort-worth/13040-saginaw-blvd,USA
Texas,Fort Worth,1519 W Rosedale St,76104,Chipotle Medical District Fort Worth,(817) 885-7465,32.732792680944435,-97.34312148834323,https://locations.chipotle.com/../tx/fort-worth/1519-w-rosedale-st,USA
Texas,Fort Worth,2901 Heritage Trace Pkwy,76177,Chipotle Alliance,(817) 741-6480,32.91513637046171,-97.31380646595596,https://locations.chipotle.com/../tx/fort-worth/2901-heritage-trace-pkwy,USA
Texas,Fort Worth,3050 S Hulen St,76109,Chipotle Trinity Commons,(817) 735-8355,32.706379819325015,-97.38893187951123,https://locations.chipotle.com/../tx/fort-worth/3050-s-hulen-st,USA
Texas,Fort Worth,3460 Highway 114,76177,Chipotle Champions Circle,(682) 514-0006,33.02571065475162,-97.28474165704972,https://locations.chipotle.com/../tx/fort-worth/3460-highway-114,USA
Texas,Fort Worth,4200 Highway 360,76155,Chipotle Centreport 2,(817) 803-7061,32.8240426,-97.0602447,https://locations.chipotle.com/../tx/fort-worth/4200-highway-360,USA
Texas,Fort Worth,4484 Bryant Irvin Rd,76132,Chipotle Bryant Irvin,(817) 735-4506,32.6847621,-97.41457915305841,https://locations.chipotle.com/../tx/fort-worth/4484-bryant-irvin-rd,USA
Texas,Fort Worth,5252 Golden Triangle Blvd,76244,Chipotle Golden Triangle,(817) 380-3181,32.9318434121065,-97.27003308004282,https://locations.chipotle.com/../tx/fort-worth/5252-golden-triangle-blvd,USA
Texas,Fort Worth,5745 S Hulen St,76132,Chipotle Hulen Mall South,(682) 235-1131,32.664711835453936,-97.4013286655671,https://locations.chipotle.com/../tx/fort-worth/5745-s-hulen-st,USA
Texas,Fort Worth,6301 N Beach St,76137,Chipotle Beach & Western Center,(682) 354-9754,32.859006090108686,-97.29047870735235,https://locations.chipotle.com/../tx/fort-worth/6301-n-beach-st,USA
Texas,Fort Worth,6370 Camp Bowie Blvd,76116,Chipotle Camp Bowie,(817) 840-3904,32.72654837118204,-97.42188401339693,https://locations.chipotle.com/../tx/fort-worth/6370-camp-bowie-blvd,USA
Texas,Fort Worth,6706 Westworth Blvd,76114,Chipotle Hawks Creek,(817) 763-8123,32.75514510641753,-97.42941963926944,https://locations.chipotle.com/../tx/fort-worth/6706-westworth-blvd,USA
Texas,Fort Worth,7100 Blue Mound Rd,76131,Chipotle Blue Mound,(682) 235-1083,32.8699575,-97.3420637,https://locations.chipotle.com/../tx/fort-worth/7100-blue-mound-rd,USA
Texas,Friendswood,1705 S Friendswood Dr,77546,Chipotle Friendswood,(832) 569-6001,29.50845232440885,-95.18708346802568,https://locations.chipotle.com/../tx/friendswood/1705-s-friendswood-dr,USA
Texas,Frisco,1525 US Highway 380,75033,Chipotle 380 & 423,(972) 347-4938,33.218191805418954,-96.87670248637555,https://locations.chipotle.com/../tx/frisco/1525-us-highway-380,USA
